show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,genre
s7884,Movie,Rocky V,John G. Avildsen,United States,2019-08-01,1990,PG-13,104 min,"Dramas, Sports Movies",2019,8,Sports Movies
s7885,Movie,Roger Corman's Death Race 2050,G.J. Echternkamp,United States,2017-01-17,2017,R,93 min,"Action & Adventure, Sci-Fi & Fantasy",2017,1,Action & Adventure
s7885,Movie,Roger Corman's Death Race 2050,G.J. Echternkamp,United States,2017-01-17,2017,R,93 min,"Action & Adventure, Sci-Fi & Fantasy",2017,1,Sci-Fi & Fantasy
s7886,Movie,Roh's Beauty,Sameh Abdulaziz,Egypt,2019-04-19,2014,TV-MA,98 min,"Dramas, International Movies",2019,4,Dramas
s7886,Movie,Roh's Beauty,Sameh Abdulaziz,Egypt,2019-04-19,2014,TV-MA,98 min,"Dramas, International Movies",2019,4,International Movies
s7887,Movie,Roll Red Roll,Nancy Schwartzman,United States,2019-08-08,2018,TV-MA,80 min,Documentaries,2019,8,Documentaries
s7888,Movie,Rolling Papers,Mitch Dickman,United States,2017-09-08,2015,TV-MA,79 min,Documentaries,2017,9,Documentaries
s7889,Movie,Romeo Ranjha,Navaniat Singh,India,2017-11-01,2014,TV-14,122 min,"Action & Adventure, Comedies, Music & Musicals",2017,11,Action & Adventure
s7889,Movie,Romeo Ranjha,Navaniat Singh,India,2017-11-01,2014,TV-14,122 min,"Action & Adventure, Comedies, Music & Musicals",2017,11,Comedies
s7889,Movie,Romeo Ranjha,Navaniat Singh,India,2017-11-01,2014,TV-14,122 min,"Action & Adventure, Comedies, Music & Musicals",2017,11,Music & Musicals
s7890,Movie,Room,Lenny Abrahamson,Ireland,2018-07-19,2015,R,118 min,"Dramas, Independent Movies",2018,7,Dramas
s7890,Movie,Room,Lenny Abrahamson,Ireland,2018-07-19,2015,R,118 min,"Dramas, Independent Movies",2018,7,Independent Movies
s7891,Movie,Room for Rent,Matthew Atkinson,Canada,2019-03-01,2017,TV-MA,89 min,"Comedies, Independent Movies",2019,3,Comedies
s7891,Movie,Room for Rent,Matthew Atkinson,Canada,2019-03-01,2017,TV-MA,89 min,"Comedies, Independent Movies",2019,3,Independent Movies
s7892,Movie,Room on the Broom,"Max Lang, Jani Lachauer",United Kingdom,2019-07-01,2012,TV-Y7,26 min,"Children & Family Movies, Independent Movies",2019,7,Children & Family Movies
s7892,Movie,Room on the Broom,"Max Lang, Jani Lachauer",United Kingdom,2019-07-01,2012,TV-Y7,26 min,"Children & Family Movies, Independent Movies",2019,7,Independent Movies
s7895,Movie,Rosemary's Baby,Roman Polanski,United States,2019-11-01,1968,R,137 min,"Classic Movies, Horror Movies, Thrillers",2019,11,Classic Movies
s7895,Movie,Rosemary's Baby,Roman Polanski,United States,2019-11-01,1968,R,137 min,"Classic Movies, Horror Movies, Thrillers",2019,11,Horror Movies
s7895,Movie,Rosemary's Baby,Roman Polanski,United States,2019-11-01,1968,R,137 min,"Classic Movies, Horror Movies, Thrillers",2019,11,Thrillers
s7896,Movie,Rounders,John Dahl,United States,2019-11-01,1998,R,121 min,Dramas,2019,11,Dramas
s7897,TV Show,Royal Pains,Jay Chandrasekhar,United States,2017-05-18,2016,TV-PG,8 Seasons,"TV Comedies, TV Dramas",2017,5,TV Comedies
s7897,TV Show,Royal Pains,Jay Chandrasekhar,United States,2017-05-18,2016,TV-PG,8 Seasons,"TV Comedies, TV Dramas",2017,5,TV Dramas
s7899,Movie,Rukh,Atanu Mukherjee,India,2018-04-01,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",2018,4,Dramas
s7899,Movie,Rukh,Atanu Mukherjee,India,2018-04-01,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",2018,4,Independent Movies
s7899,Movie,Rukh,Atanu Mukherjee,India,2018-04-01,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",2018,4,International Movies
s7900,Movie,Rumble,R. Ellis Frazier,Mexico,2017-09-15,2016,TV-MA,92 min,"Action & Adventure, Independent Movies",2017,9,Action & Adventure
s7900,Movie,Rumble,R. Ellis Frazier,Mexico,2017-09-15,2016,TV-MA,92 min,"Action & Adventure, Independent Movies",2017,9,Independent Movies
s7901,Movie,Rumble in the Bronx,Stanley Tong,Hong Kong,2019-11-01,1995,R,89 min,"Action & Adventure, Comedies, International Movies",2019,11,Action & Adventure
s7901,Movie,Rumble in the Bronx,Stanley Tong,Hong Kong,2019-11-01,1995,R,89 min,"Action & Adventure, Comedies, International Movies",2019,11,Comedies
s7901,Movie,Rumble in the Bronx,Stanley Tong,Hong Kong,2019-11-01,1995,R,89 min,"Action & Adventure, Comedies, International Movies",2019,11,International Movies
s7902,Movie,Rumor Has It,Rob Reiner,United States,2019-08-01,2005,PG-13,97 min,"Comedies, Romantic Movies",2019,8,Comedies
s7902,Movie,Rumor Has It,Rob Reiner,United States,2019-08-01,2005,PG-13,97 min,"Comedies, Romantic Movies",2019,8,Romantic Movies
s7903,Movie,Run,Jeeva,India,2018-03-01,2004,TV-14,134 min,"Action & Adventure, International Movies, Music & Musicals",2018,3,Action & Adventure
s7903,Movie,Run,Jeeva,India,2018-03-01,2004,TV-14,134 min,"Action & Adventure, International Movies, Music & Musicals",2018,3,International Movies
s7903,Movie,Run,Jeeva,India,2018-03-01,2004,TV-14,134 min,"Action & Adventure, International Movies, Music & Musicals",2018,3,Music & Musicals
s7904,Movie,Runaway Bride,Garry Marshall,United States,2020-12-01,1999,PG,116 min,"Comedies, Romantic Movies",2020,12,Comedies
s7904,Movie,Runaway Bride,Garry Marshall,United States,2020-12-01,1999,PG,116 min,"Comedies, Romantic Movies",2020,12,Romantic Movies
s7905,Movie,Running for Grace,David L. Cunningham,United States,2019-06-19,2018,TV-14,110 min,"Dramas, Romantic Movies",2019,6,Dramas
s7905,Movie,Running for Grace,David L. Cunningham,United States,2019-06-19,2018,TV-14,110 min,"Dramas, Romantic Movies",2019,6,Romantic Movies
s7906,Movie,Running Out Of Time,Chris Stokes,United States,2019-08-01,2018,TV-14,88 min,Thrillers,2019,8,Thrillers
s7908,Movie,Russell Madness,Robert Vince,United States,2015-05-10,2015,PG,93 min,"Children & Family Movies, Comedies, Sports Movies",2015,5,Children & Family Movies
s7908,Movie,Russell Madness,Robert Vince,United States,2015-05-10,2015,PG,93 min,"Children & Family Movies, Comedies, Sports Movies",2015,5,Comedies
s7908,Movie,Russell Madness,Robert Vince,United States,2015-05-10,2015,PG,93 min,"Children & Family Movies, Comedies, Sports Movies",2015,5,Sports Movies
s7910,Movie,Russell Peters: Notorious,Dave Higby,United States,2013-10-14,2013,NR,72 min,Stand-Up Comedy,2013,10,Stand-Up Comedy
s7911,Movie,Rustom,Dharmendra Suresh Desai,India,2017-01-06,2016,TV-14,141 min,"Dramas, International Movies",2017,1,Dramas
s7911,Movie,Rustom,Dharmendra Suresh Desai,India,2017-01-06,2016,TV-14,141 min,"Dramas, International Movies",2017,1,International Movies
s7912,Movie,S Is for Stanley,Alex Infascelli,Italy,2017-06-15,2016,TV-MA,82 min,"Documentaries, International Movies",2017,6,Documentaries
s7912,Movie,S Is for Stanley,Alex Infascelli,Italy,2017-06-15,2016,TV-MA,82 min,"Documentaries, International Movies",2017,6,International Movies
s7913,Movie,S.W.A.T.,Clark Johnson,United States,2021-01-01,2003,PG-13,117 min,Action & Adventure,2021,1,Action & Adventure
s7914,Movie,Saath Saath,Raman Kumar,India,2019-12-31,1982,TV-14,118 min,"Dramas, Independent Movies, International Movies",2019,12,Dramas
s7914,Movie,Saath Saath,Raman Kumar,India,2019-12-31,1982,TV-14,118 min,"Dramas, Independent Movies, International Movies",2019,12,Independent Movies
s7914,Movie,Saath Saath,Raman Kumar,India,2019-12-31,1982,TV-14,118 min,"Dramas, Independent Movies, International Movies",2019,12,International Movies
s7915,Movie,Sacro GRA,Gianfranco Rosi,Italy,2017-03-21,2013,TV-MA,91 min,"Documentaries, International Movies",2017,3,Documentaries
s7915,Movie,Sacro GRA,Gianfranco Rosi,Italy,2017-03-21,2013,TV-MA,91 min,"Documentaries, International Movies",2017,3,International Movies
s7916,Movie,Sadece Sen,Hakan Yonat,Turkey,2017-03-10,2014,TV-MA,105 min,"Dramas, International Movies, Romantic Movies",2017,3,Dramas
s7916,Movie,Sadece Sen,Hakan Yonat,Turkey,2017-03-10,2014,TV-MA,105 min,"Dramas, International Movies, Romantic Movies",2017,3,International Movies
s7916,Movie,Sadece Sen,Hakan Yonat,Turkey,2017-03-10,2014,TV-MA,105 min,"Dramas, International Movies, Romantic Movies",2017,3,Romantic Movies
s7917,Movie,Sadie's Last Days on Earth,Michael Seater,Canada,2017-08-22,2016,TV-14,94 min,"Comedies, Sci-Fi & Fantasy",2017,8,Comedies
s7917,Movie,Sadie's Last Days on Earth,Michael Seater,Canada,2017-08-22,2016,TV-14,94 min,"Comedies, Sci-Fi & Fantasy",2017,8,Sci-Fi & Fantasy
s7918,Movie,Sadma,Balu Mahendra,India,2019-12-31,1983,TV-14,137 min,"Dramas, International Movies, Romantic Movies",2019,12,Dramas
s7918,Movie,Sadma,Balu Mahendra,India,2019-12-31,1983,TV-14,137 min,"Dramas, International Movies, Romantic Movies",2019,12,International Movies
s7918,Movie,Sadma,Balu Mahendra,India,2019-12-31,1983,TV-14,137 min,"Dramas, International Movies, Romantic Movies",2019,12,Romantic Movies
s7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,Pakistan,2016-12-15,2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,12,International TV Shows
s7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,Pakistan,2016-12-15,2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,12,Romantic TV Shows
s7919,TV Show,Sadqay Tumhare,Ehtesham Uddin,Pakistan,2016-12-15,2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2016,12,TV Dramas
s7920,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",India,2017-05-01,2016,TV-MA,61 min,"Documentaries, International Movies",2017,5,Documentaries
s7920,Movie,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",India,2017-05-01,2016,TV-MA,61 min,"Documentaries, International Movies",2017,5,International Movies
s7921,Movie,Safety Not Guaranteed,Colin Trevorrow,United States,2020-08-13,2012,R,86 min,"Comedies, Independent Movies, Romantic Movies",2020,8,Comedies
s7921,Movie,Safety Not Guaranteed,Colin Trevorrow,United States,2020-08-13,2012,R,86 min,"Comedies, Independent Movies, Romantic Movies",2020,8,Independent Movies
s7921,Movie,Safety Not Guaranteed,Colin Trevorrow,United States,2020-08-13,2012,R,86 min,"Comedies, Independent Movies, Romantic Movies",2020,8,Romantic Movies
s7922,Movie,Saheb Bibi Golaam,Pratim D. Gupta,India,2017-01-01,2016,TV-MA,118 min,"Dramas, International Movies",2017,1,Dramas
s7922,Movie,Saheb Bibi Golaam,Pratim D. Gupta,India,2017-01-01,2016,TV-MA,118 min,"Dramas, International Movies",2017,1,International Movies
s7923,Movie,Sairat,Nagraj Manjule,India,2018-04-01,2016,TV-14,173 min,"Dramas, International Movies, Romantic Movies",2018,4,Dramas
s7923,Movie,Sairat,Nagraj Manjule,India,2018-04-01,2016,TV-14,173 min,"Dramas, International Movies, Romantic Movies",2018,4,International Movies
s7923,Movie,Sairat,Nagraj Manjule,India,2018-04-01,2016,TV-14,173 min,"Dramas, International Movies, Romantic Movies",2018,4,Romantic Movies
s7924,Movie,Sakhi,Sanjay Soorkar,India,2018-02-15,2007,TV-PG,152 min,"Dramas, International Movies, Music & Musicals",2018,2,Dramas
s7924,Movie,Sakhi,Sanjay Soorkar,India,2018-02-15,2007,TV-PG,152 min,"Dramas, International Movies, Music & Musicals",2018,2,International Movies
s7924,Movie,Sakhi,Sanjay Soorkar,India,2018-02-15,2007,TV-PG,152 min,"Dramas, International Movies, Music & Musicals",2018,2,Music & Musicals
s7925,Movie,Salem: His Sister's Father,Mohamed Hamdy,Egypt,2019-06-22,2014,TV-14,99 min,"Dramas, International Movies",2019,6,Dramas
s7925,Movie,Salem: His Sister's Father,Mohamed Hamdy,Egypt,2019-06-22,2014,TV-14,99 min,"Dramas, International Movies",2019,6,International Movies
s7926,Movie,Samantaral,Partha Chakraborty,India,2018-09-15,2017,TV-MA,110 min,"Dramas, International Movies",2018,9,Dramas
s7926,Movie,Samantaral,Partha Chakraborty,India,2018-09-15,2017,TV-MA,110 min,"Dramas, International Movies",2018,9,International Movies
s7927,Movie,Samarppanam,K. Gopinathan,India,2018-03-01,2017,TV-PG,116 min,"Dramas, International Movies",2018,3,Dramas
s7927,Movie,Samarppanam,K. Gopinathan,India,2018-03-01,2017,TV-PG,116 min,"Dramas, International Movies",2018,3,International Movies
s7928,Movie,Sameer Abu Alneel,Amr Arafa,Egypt,2019-06-06,2013,TV-14,107 min,"Comedies, International Movies",2019,6,Comedies
s7928,Movie,Sameer Abu Alneel,Amr Arafa,Egypt,2019-06-06,2013,TV-14,107 min,"Comedies, International Movies",2019,6,International Movies
s7929,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff",South Africa,2018-12-14,2018,PG-13,109 min,"Action & Adventure, Dramas, Faith & Spirituality",2018,12,Action & Adventure
s7929,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff",South Africa,2018-12-14,2018,PG-13,109 min,"Action & Adventure, Dramas, Faith & Spirituality",2018,12,Dramas
s7929,Movie,Samson,"Bruce MacDonald, Gabriel Sabloff",South Africa,2018-12-14,2018,PG-13,109 min,"Action & Adventure, Dramas, Faith & Spirituality",2018,12,Faith & Spirituality
s7931,Movie,San Pietro,John Huston,United States,2017-03-31,1945,TV-14,32 min,"Classic Movies, Documentaries",2017,3,Classic Movies
s7931,Movie,San Pietro,John Huston,United States,2017-03-31,1945,TV-14,32 min,"Classic Movies, Documentaries",2017,3,Documentaries
s7932,Movie,Sanai Choughade,Rajeev Patil,India,2018-01-01,2008,TV-14,122 min,"Comedies, Dramas, International Movies",2018,1,Comedies
s7932,Movie,Sanai Choughade,Rajeev Patil,India,2018-01-01,2008,TV-14,122 min,"Comedies, Dramas, International Movies",2018,1,Dramas
s7932,Movie,Sanai Choughade,Rajeev Patil,India,2018-01-01,2008,TV-14,122 min,"Comedies, Dramas, International Movies",2018,1,International Movies
s7933,Movie,Sangam,Raj Kapoor,India,2019-12-31,1964,TV-14,228 min,"Classic Movies, Dramas, International Movies",2019,12,Classic Movies
s7933,Movie,Sangam,Raj Kapoor,India,2019-12-31,1964,TV-14,228 min,"Classic Movies, Dramas, International Movies",2019,12,Dramas
s7933,Movie,Sangam,Raj Kapoor,India,2019-12-31,1964,TV-14,228 min,"Classic Movies, Dramas, International Movies",2019,12,International Movies
s7934,Movie,Santa Claws,Glenn Miller,United States,2017-11-17,2014,TV-PG,86 min,"Children & Family Movies, Comedies",2017,11,Children & Family Movies
s7934,Movie,Santa Claws,Glenn Miller,United States,2017-11-17,2014,TV-PG,86 min,"Children & Family Movies, Comedies",2017,11,Comedies
s7935,Movie,Santa's Apprentice,Luc Vinciguerra,Australia,2015-12-20,2010,TV-G,72 min,Children & Family Movies,2015,12,Children & Family Movies
s7936,Movie,Sarah's Key,Gilles Paquet-Brenner,France,2019-09-21,2010,PG-13,102 min,"Dramas, International Movies",2019,9,Dramas
s7936,Movie,Sarah's Key,Gilles Paquet-Brenner,France,2019-09-21,2010,PG-13,102 min,"Dramas, International Movies",2019,9,International Movies
s7974,Movie,Secrets of Her Majesty's Secret Service,Kasia Uscinska,United Kingdom,2017-02-22,2014,TV-PG,55 min,"Documentaries, International Movies",2017,2,Documentaries
s7974,Movie,Secrets of Her Majesty's Secret Service,Kasia Uscinska,United Kingdom,2017-02-22,2014,TV-PG,55 min,"Documentaries, International Movies",2017,2,International Movies
s7937,Movie,Sardaar ji,Rohit Jugraj,Canada,2017-12-01,2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals",2017,12,Comedies
s7937,Movie,Sardaar ji,Rohit Jugraj,Canada,2017-12-01,2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals",2017,12,International Movies
s7937,Movie,Sardaar ji,Rohit Jugraj,Canada,2017-12-01,2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals",2017,12,Music & Musicals
s7938,Movie,Sardaarji 2,Rohit Jugraj,Australia,2017-10-15,2016,TV-PG,145 min,"Action & Adventure, Comedies, International Movies",2017,10,Action & Adventure
s7938,Movie,Sardaarji 2,Rohit Jugraj,Australia,2017-10-15,2016,TV-PG,145 min,"Action & Adventure, Comedies, International Movies",2017,10,Comedies
s7938,Movie,Sardaarji 2,Rohit Jugraj,Australia,2017-10-15,2016,TV-PG,145 min,"Action & Adventure, Comedies, International Movies",2017,10,International Movies
s7939,Movie,Sarivar Sari,Gajendra Ahire,India,2018-02-15,2005,TV-14,126 min,"Dramas, International Movies",2018,2,Dramas
s7939,Movie,Sarivar Sari,Gajendra Ahire,India,2018-02-15,2005,TV-14,126 min,"Dramas, International Movies",2018,2,International Movies
s7940,Movie,Sarvopari Palakkaran,Venugopan,India,2018-07-01,2017,TV-14,133 min,"Dramas, International Movies",2018,7,Dramas
s7940,Movie,Sarvopari Palakkaran,Venugopan,India,2018-07-01,2017,TV-14,133 min,"Dramas, International Movies",2018,7,International Movies
s7941,Movie,Sat Sri Akal,Kamal Sahani,India,2019-01-30,2008,TV-14,141 min,"Dramas, Faith & Spirituality, International Movies",2019,1,Dramas
s7941,Movie,Sat Sri Akal,Kamal Sahani,India,2019-01-30,2008,TV-14,141 min,"Dramas, Faith & Spirituality, International Movies",2019,1,Faith & Spirituality
s7941,Movie,Sat Sri Akal,Kamal Sahani,India,2019-01-30,2008,TV-14,141 min,"Dramas, Faith & Spirituality, International Movies",2019,1,International Movies
s7942,Movie,Satan & Adam,V. Scott Balcerek,United States,2019-06-01,2018,TV-MA,78 min,"Documentaries, Music & Musicals",2019,6,Documentaries
s7942,Movie,Satan & Adam,V. Scott Balcerek,United States,2019-06-01,2018,TV-MA,78 min,"Documentaries, Music & Musicals",2019,6,Music & Musicals
s7944,Movie,Satrangi Re,Aditya Sarpotdar,India,2018-03-15,2012,TV-14,150 min,"Dramas, International Movies, Music & Musicals",2018,3,Dramas
s7944,Movie,Satrangi Re,Aditya Sarpotdar,India,2018-03-15,2012,TV-14,150 min,"Dramas, International Movies, Music & Musicals",2018,3,International Movies
s7944,Movie,Satrangi Re,Aditya Sarpotdar,India,2018-03-15,2012,TV-14,150 min,"Dramas, International Movies, Music & Musicals",2018,3,Music & Musicals
s7945,Movie,Satte Pe Satta,Raj N. Sippy,India,2019-12-31,1982,TV-14,153 min,"Comedies, Cult Movies, Dramas",2019,12,Comedies
s7945,Movie,Satte Pe Satta,Raj N. Sippy,India,2019-12-31,1982,TV-14,153 min,"Comedies, Cult Movies, Dramas",2019,12,Cult Movies
s7945,Movie,Satte Pe Satta,Raj N. Sippy,India,2019-12-31,1982,TV-14,153 min,"Comedies, Cult Movies, Dramas",2019,12,Dramas
s7946,Movie,Saturday Church,Damon Cardasis,United States,2020-10-06,2017,TV-MA,83 min,"Dramas, LGBTQ Movies",2020,10,Dramas
s7946,Movie,Saturday Church,Damon Cardasis,United States,2020-10-06,2017,TV-MA,83 min,"Dramas, LGBTQ Movies",2020,10,LGBTQ Movies
s7947,Movie,Savage Dog,Jesse V. Johnson,United States,2017-11-01,2017,TV-MA,95 min,"Action & Adventure, Independent Movies",2017,11,Action & Adventure
s7947,Movie,Savage Dog,Jesse V. Johnson,United States,2017-11-01,2017,TV-MA,95 min,"Action & Adventure, Independent Movies",2017,11,Independent Movies
s7948,Movie,Savage Raghda,Mahmoud Karim,Egypt,2019-06-13,2018,TV-MA,93 min,"Comedies, International Movies, Romantic Movies",2019,6,Comedies
s7948,Movie,Savage Raghda,Mahmoud Karim,Egypt,2019-06-13,2018,TV-MA,93 min,"Comedies, International Movies, Romantic Movies",2019,6,International Movies
s7948,Movie,Savage Raghda,Mahmoud Karim,Egypt,2019-06-13,2018,TV-MA,93 min,"Comedies, International Movies, Romantic Movies",2019,6,Romantic Movies
s7950,Movie,Saving Mr. Banks,John Lee Hancock,United States,2019-03-02,2013,PG-13,126 min,"Comedies, Dramas",2019,3,Comedies
s7950,Movie,Saving Mr. Banks,John Lee Hancock,United States,2019-03-02,2013,PG-13,126 min,"Comedies, Dramas",2019,3,Dramas
